candidate,plane_depth_mm,t_scale,lwir_cx_offset,lwir_cy_offset,max_residual_shift,aligned_id_mean,aligned_id_min,aligned_id_max,sequence_mean,sequence_min,sequence_max,target_ncc_mean,target_ncc_min,target_ncc_max,target_mi_mean,target_mi_min,target_mi_max,target_edge_distance_mean,target_edge_distance_min,target_edge_distance_max,target_valid_ratio_mean,target_valid_ratio_min,target_valid_ratio_max,raw_rgb_ncc_mean,raw_rgb_ncc_min,raw_rgb_ncc_max,raw_rgb_mi_mean,raw_rgb_mi_min,raw_rgb_mi_max,raw_rgb_edge_distance_mean,raw_rgb_edge_distance_min,raw_rgb_edge_distance_max,valid_ratio_mean,valid_ratio_min,valid_ratio_max,boundary_f1_mean,boundary_f1_min,boundary_f1_max,boundary_edge_distance_mean,boundary_edge_distance_min,boundary_edge_distance_max,boundary_precision_mean,boundary_precision_min,boundary_precision_max,boundary_recall_mean,boundary_recall_min,boundary_recall_max,residual_dx_mean,residual_dx_min,residual_dx_max,residual_dy_mean,residual_dy_min,residual_dy_max,residual_accepted_mean,residual_accepted_min,residual_accepted_max,selection_score,stage
d300_t1.43_ox10_oy0_r0,300.0,1.425,10.0,0.0,0,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.2621079782644908,0.16918480396270752,0.36279168725013733,0.5382136322119984,0.49282408767125707,0.561897021202187,5.453187783559163,3.9899420738220215,6.552310943603516,0.8327625868055556,0.8327625868055556,0.8327625868055556,0.22851088146368662,0.14073750376701355,0.3120458722114563,0.18167073557733437,0.1578913858980181,0.21133218989832714,2.7912180026372275,1.5245240926742554,3.9026169776916504,0.8327625868055556,0.8327625868055556,0.8327625868055556,0.1933883433119703,0.14742517830938814,0.2427868742998316,2.791686177253723,1.5259286165237427,3.9026169776916504,0.6560537456541874,0.5346534653465347,0.8067796610169492,0.1134450303782328,0.08550053437833986,0.14289425824889582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2659689503393342,coarse_plane
d300_t1.43_ox12_oy0_r0,300.0,1.425,12.0,0.0,0,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.2616330136855443,0.16723312437534332,0.36667612195014954,0.5347307700181533,0.49531839219022633,0.5607493510309278,5.375252564748128,4.059201240539551,6.993916988372803,0.83,0.83,0.83,0.22568526367346445,0.13387291133403778,0.291933536529541,0.1768233803561047,0.14929031658340283,0.20504028419032155,2.834580938021342,1.5490704774856567,3.8879616260528564,0.83,0.83,0.83,0.18887965896362988,0.14924990938321075,0.23972607962907885,2.835060437520345,1.550508975982666,3.8879616260528564,0.6610997934527346,0.5551948051948052,0.8055555555555556,0.11021512262107769,0.0862130388314927,0.14081579631073005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26556201974614474,coarse_plane
d325_t1.45_ox14_oy0_r0,325.0,1.45,14.0,0.0,0,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.26113255818684894,0.16614708304405212,0.3637295663356781,0.5379522101323568,0.4927717851562542,0.5622391631368464,5.347157796223958,3.9821929931640625,6.602059364318848,0.8336512586805555,0.8336512586805556,0.8336512586805556,0.23628961046536764,0.14932025969028473,0.3207895755767822,0.18257112993137856,0.15669401533398303,0.21212317810590683,2.686004718144735,1.4213368892669678,3.729097366333008,0.8336512586805555,0.8336512586805556,0.8336512586805556,0.19200935959420282,0.149329371337893,0.2430306006294221,2.68648095925649,1.4227656126022339,3.729097366333008,0.6630719192962009,0.5429553264604811,0.8206896551724138,0.11227954799190536,0.08656929105806911,0.1426344505066251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26554768989583316,coarse_plane
d300_t1.48_ox8_oy0_r0,300.0,1.475,8.0,0.0,0,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.26220204929510754,0.17077739536762238,0.3617974519729614,0.5380812372791031,0.49303675239238537,0.561999221915221,5.74263612429301,3.9126412868499756,7.436368942260742,0.8318196614583333,0.8318196614583333,0.8318196614583333,0.22433526813983917,0.13603414595127106,0.3048486113548279,0.18315952080322373,0.15855835162038856,0.21306171830706216,2.733250856399536,1.540433645248413,3.5351619720458984,0.8318196614583333,0.8318196614583333,0.8318196614583333,0.21172881439735594,0.18801197171611148,0.24095318244230857,2.734190305074056,1.5432519912719727,3.5351619720458984,0.6773464151056316,0.6041055718475073,0.8163265306122449,0.1255822193862051,0.11107921928817452,0.1413354117952715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2652367351331725,coarse_plane
d300_t1.45_ox12_oy0_r0,300.0,1.45,12.0,0.0,0,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.26078202823797864,0.16733337938785553,0.3685007095336914,0.5324321610185403,0.49608762748518065,0.5590383372697774,5.234285831451416,4.082864284515381,6.593103885650635,0.8281597222222222,0.8281597222222222,0.8281597222222222,0.22022634744644165,0.125936359167099,0.2782382369041443,0.17182758620922733,0.1425740072953677,0.20173178952382814,2.923194249471029,1.398688554763794,3.807692050933838,0.8281597222222222,0.8281597222222222,0.8281597222222222,0.1811777349651911,0.1443982536647317,0.23778830039616952,2.9236857096354165,1.400162935256958,3.807692050933838,0.6456875344754249,0.5440414507772021,0.8220640569395018,0.10545545760075425,0.08265051656572854,0.13899714211483502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2650568080484567,coarse_plane
d300_t1.45_ox10_oy0_r0,300.0,1.45,10.0,0.0,0,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.26235149304072064,0.16929155588150024,0.36504411697387695,0.5365540246469337,0.49431473289667927,0.5614252325789214,5.637339909871419,4.091137409210205,6.792455673217773,0.8309168836805556,0.8309168836805556,0.8309168836805556,0.22503608961900076,0.13478758931159973,0.29809537529945374,0.1799173956950774,0.15217610438158424,0.2122564629169622,2.860736608505249,1.5959770679473877,3.7372474670410156,0.8309168836805556,0.8309168836805556,0.8309168836805556,0.19125665922633228,0.15813025818325271,0.23664503048972152,2.861233353614807,1.597467303276062,3.7372474670410156,0.6578988638357607,0.565625,0.8129496402877698,0.11190976408219855,0.09191307445671536,0.13847752663029358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649179877751554,coarse_plane
d325_t1.48_ox14_oy0_r0,325.0,1.475,14.0,0.0,0,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.26169921457767487,0.16562522947788239,0.3665902018547058,0.5363038436318875,0.4940593563001499,0.5616606506602633,5.537764072418213,3.925295829772949,6.441270351409912,0.8319401041666666,0.8319401041666666,0.8319401041666666,0.23303469022115073,0.14303697645664215,0.3072204887866974,0.1768468981625393,0.1496836525173219,0.2036001442024304,2.641746441523234,1.4299767017364502,3.685598850250244,0.8319401041666666,0.8319401041666666,0.8319401041666666,0.19041916740332243,0.15651373331287402,0.23625526657242663,2.6422579288482666,1.4315111637115479,3.685598850250244,0.6758815365216965,0.5647840531561462,0.8407407407407408,0.11082439965735531,0.09084431777698611,0.1374382956612107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26480878069492614,coarse_plane
d325_t1.45_ox16_oy0_r0,325.0,1.45,16.0,0.0,0,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.2609134515126546,0.16390830278396606,0.3684414029121399,0.5342064183765634,0.4946084900785685,0.5605229563310514,5.452119827270508,4.0583720207214355,6.357626438140869,0.8308832465277778,0.8308832465277778,0.8308832465277778,0.23266154527664185,0.14171019196510315,0.3004157245159149,0.17179826918305893,0.14200702328645615,0.20307344082834172,2.6099431117375693,1.4904054403305054,3.363564968109131,0.8308832465277778,0.8308832465277778,0.8308832465277778,0.1971674422305573,0.16778321814293037,0.2353692366411433,2.6104583740234375,1.4919512271881104,3.363564968109131,0.674759832550801,0.6058823529411764,0.8097014925373134,0.11550233403382114,0.09730195177956372,0.13769810340348143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2647694255793876,coarse_plane
d325_t1.43_ox16_oy-4_r0,325.0,1.425,16.0,-4.0,0,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.2612669765949249,0.17742377519607544,0.3536325693130493,0.5287890682521716,0.48748537454251456,0.5527384203833234,5.366113821665446,4.188177585601807,6.749398708343506,0.8263758680555555,0.8263758680555555,0.8263758680555555,0.1370675986011823,0.03657522052526474,0.21004876494407654,0.1826534573190671,0.1650776397035912,0.2070345046777355,3.9868690967559814,2.3976500034332275,5.427176475524902,0.8263758680555555,0.8263758680555555,0.8263758680555555,0.18036904711498705,0.14477361022176266,0.21135672364306216,3.9868690967559814,2.3976500034332275,5.427176475524902,0.5537101499834419,0.40062111801242234,0.7006802721088435,0.10786355120679035,0.0883505521909512,0.12444790854767472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26452819943329015,coarse_plane
d300_t1.45_ox12_oy4_r0,300.0,1.45,12.0,4.0,0,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.26031794647375744,0.1523108333349228,0.3779701888561249,0.5354599944237171,0.49781968043298525,0.5635790127684647,5.372506777445476,3.9566235542297363,6.956842422485352,0.8343337673611111,0.8343337673611111,0.8343337673611111,0.27536071340243023,0.22290371358394623,0.36184826493263245,0.16791527719522673,0.13726841720339433,0.1835914229528357,1.7040994962056477,1.0748556852340698,2.0889031887054443,0.8343337673611111,0.8343337673611111,0.8343337673611111,0.19008001814918798,0.1609279173241115,0.2176904689917173,1.7055237690607707,1.0767474174499512,2.0889031887054443,0.8162296006216954,0.7193548387096774,0.91324200913242,0.10818560126086235,0.08926521239954076,0.1282508015675098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26435990643772983,coarse_plane
d325_t1.48_ox12_oy-4_r0,325.0,1.475,12.0,-4.0,0,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.26056692004203796,0.18052253127098083,0.34814968705177307,0.5303368693525681,0.48472022256847724,0.5535797566136278,5.332427024841309,4.218507766723633,6.249932289123535,0.8284765625,0.8284765625,0.8284765625,0.14311391239364943,0.04881203547120094,0.2051173746585846,0.19096640954111202,0.18013024064621885,0.21065836906627952,4.038463592529297,2.4864611625671387,5.6219072341918945,0.8284765625,0.8284765625,0.8284765625,0.18155271115840366,0.147854299762518,0.21358681313639197,4.044077475865682,2.493217706680298,5.6219072341918945,0.5423220608944123,0.38392857142857145,0.6627906976744186,0.10921520799317697,0.09155682223013893,0.12730579371265263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641668369185387,coarse_plane
d300_t1.45_ox10_oy4_r0,300.0,1.45,10.0,4.0,0,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.2611825416485469,0.15332253277301788,0.3738120496273041,0.5396920149864396,0.4954858063107118,0.5668691164698967,5.687518994013469,3.9486000537872314,6.911589622497559,0.8371104600694445,0.8371104600694445,0.8371104600694445,0.2696063071489334,0.21192021667957306,0.37934839725494385,0.17446628457730104,0.1483290409093522,0.1883313105752462,1.7348851760228474,1.3566488027572632,2.0657711029052734,0.8371104600694445,0.8371104600694445,0.8371104600694445,0.20203439148300173,0.18110863438895247,0.23143441635621428,1.7353485822677612,1.3566488027572632,2.0657711029052734,0.8044707802078054,0.761744966442953,0.8558558558558559,0.11591508507377767,0.10218140068886337,0.13644460277876735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641437480079381,coarse_plane
d300_t1.45_ox8_oy0_r0,300.0,1.45,8.0,0.0,0,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.2606631467739741,0.16936103999614716,0.35902345180511475,0.5399493140562094,0.4919513476645565,0.5651618686820817,5.679515361785889,3.98952579498291,7.300374984741211,0.8336707899305557,0.8336707899305555,0.8336707899305555,0.226712500055631,0.14168544113636017,0.3177594840526581,0.186136261110559,0.16136021606799184,0.2197060620102611,2.663586656252543,1.6389037370681763,3.456083297729492,0.8336707899305557,0.8336707899305555,0.8336707899305555,0.20940038938731687,0.18351866452788126,0.24056481548875464,2.66406786441803,1.6403473615646362,3.456083297729492,0.6715772971369752,0.6016713091922006,0.7909407665505227,0.12413231595323278,0.10763490241102182,0.14185502727981295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26405353977543505,coarse_plane
d325_t1.48_ox12_oy0_r0,325.0,1.475,12.0,0.0,0,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.2606515735387802,0.16644717752933502,0.3610694706439972,0.5394656288897894,0.492000303381153,0.5640373831113058,5.521924416224162,3.988624334335327,6.89504337310791,0.8347016059027778,0.8347016059027778,0.8347016059027778,0.2340245246887207,0.14967204630374908,0.326968789100647,0.18527188946602435,0.16086424149034279,0.21478393708492655,2.705190102259318,1.5573108196258545,3.769198417663574,0.8347016059027778,0.8347016059027778,0.8347016059027778,0.1905717986881826,0.14292679244975104,0.2420576636173338,2.705685098965963,1.5587958097457886,3.769198417663574,0.6543214189517358,0.527972027972028,0.8243727598566308,0.11157456130480929,0.08265051656572854,0.14185502727981295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26402189842033386,coarse_plane
d300_t1.45_ox10_oy-4_r0,300.0,1.45,10.0,-4.0,0,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.26123035450776416,0.18006326258182526,0.35155653953552246,0.526860530619245,0.4866791452123489,0.5497965879045202,5.616470019022624,4.133266448974609,7.232089996337891,0.8247157118055556,0.8247157118055556,0.8247157118055556,0.12276562551657359,0.024636000394821167,0.19885993003845215,0.1840027267761648,0.17463656257722848,0.20176660246099762,3.8660799662272134,2.407695770263672,5.065217971801758,0.8247157118055556,0.8247157118055556,0.8247157118055556,0.20279931319713693,0.18323865913548118,0.21413629701307754,3.86828883488973,2.4103264808654785,5.065217971801758,0.5701989007428337,0.44415584415584414,0.7015873015873015,0.12487368112642099,0.10935706084959816,0.14107588172426078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2640145265844476,coarse_plane
d325_t1.43_ox14_oy0_r0,325.0,1.425,14.0,0.0,0,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.2602994789679845,0.16505973041057587,0.3614424467086792,0.5392061584313265,0.49174738853147587,0.5635239900747674,5.5883839925130205,3.9617156982421875,7.125190258026123,0.8353483072916666,0.8353483072916666,0.8353483072916666,0.23798170189062753,0.15464867651462555,0.3324168920516968,0.1844168836185065,0.15969068493782318,0.21395521837410186,2.580137928326925,1.4545830488204956,3.595808982849121,0.8353483072916666,0.8353483072916666,0.8353483072916666,0.20179265836256458,0.1641131285043285,0.24963983453450894,2.5806259314219155,1.4560470581054688,3.595808982849121,0.6793017450107633,0.5585284280936454,0.833922261484099,0.11849794229297013,0.09618810117563235,0.1467913743829566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263819115852601,coarse_plane
d300_t1.48_ox10_oy-4_r0,300.0,1.475,10.0,-4.0,0,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.2608797550201416,0.17973415553569794,0.3535405397415161,0.5248674550252741,0.48756108972227413,0.5480789752899474,5.373167037963867,4.086659908294678,6.507012844085693,0.8228754340277776,0.8228754340277777,0.8228754340277777,0.11176338419318199,0.010968673974275589,0.19278649985790253,0.17797541474272247,0.1650787065077069,0.19621855186041964,4.186976830164592,2.716984987258911,5.4348649978637695,0.8228754340277776,0.8228754340277777,0.8228754340277777,0.1768810647699726,0.15283550073736427,0.20148457480162443,4.186976830164592,2.716984987258911,5.4348649978637695,0.5307499979024558,0.39473684210526316,0.6568627450980392,0.10636457646296765,0.09476309226932668,0.1189919459599896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26372817878212074,coarse_plane
d300_t1.48_ox10_oy0_r0,300.0,1.475,10.0,0.0,0,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.2618542015552521,0.16868779063224792,0.3666742146015167,0.534481110911254,0.49516908415418304,0.56069264533312,5.813865502675374,3.942819595336914,7.496760368347168,0.8290679253472222,0.8290679253472222,0.8290679253472222,0.22056499123573303,0.12688514590263367,0.28501373529434204,0.17590910359695067,0.14918594206363667,0.20579015717511623,2.7910667657852173,1.4263795614242554,3.5701911449432373,0.8290679253472222,0.8290679253472222,0.8290679253472222,0.19758457859487533,0.17709814657391318,0.23796841914437522,2.7915462652842202,1.4278180599212646,3.5701911449432373,0.6651024363233665,0.5720930232558139,0.8263888888888888,0.11604789428281763,0.10438190238688992,0.13899714211483502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26357429301450624,coarse_plane
d325_t1.48_ox14_oy-4_r0,325.0,1.475,14.0,-4.0,0,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.2612833132346471,0.17844592034816742,0.3527381122112274,0.5279847092653077,0.4873570736535031,0.5515164710200361,5.565724849700928,4.18134069442749,7.1407270431518555,0.8257313368055555,0.8257313368055555,0.8257313368055555,0.13177184636394182,0.031510379165410995,0.2065245509147644,0.1826145094313699,0.16918901843260215,0.20365359600135693,3.8827051321665444,2.35774827003479,5.361708641052246,0.8257313368055555,0.8257313368055555,0.8257313368055555,0.18434057932937575,0.1565113833702423,0.21323903037921887,3.8827051321665444,2.35774827003479,5.361708641052246,0.5624386182045437,0.4131054131054131,0.7009345794392523,0.1104537783681353,0.09654435340220877,0.12574694725902832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26350522856617575,coarse_plane
d350_t1.48_ox16_oy-4_r0,350.0,1.475,16.0,-4.0,0,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.25993939737478894,0.17871002852916718,0.34832763671875,0.5322611389785793,0.48505496677492493,0.556491484116534,5.473540465037028,4.166682720184326,6.2190632820129395,0.8301291232638889,0.8301291232638889,0.8301291232638889,0.15524012595415115,0.06020880490541458,0.21218352019786835,0.1918337834316298,0.1802377053375923,0.21165527168829806,3.7882254123687744,2.1505649089813232,5.09614896774292,0.8301291232638889,0.8301291232638889,0.8301291232638889,0.19390926900780572,0.17893995067196863,0.21962098090709062,3.7930030028025308,2.1578056812286377,5.097305774688721,0.5768965144780943,0.441340782122905,0.7258566978193146,0.11698692262399589,0.10935706084959816,0.1293842556508184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26340667498388604,coarse_plane
d300_t1.48_ox12_oy0_r0,300.0,1.475,12.0,0.0,0,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.2606346756219864,0.1687624156475067,0.37092626094818115,0.5302752828659166,0.4973699749051035,0.5578789528090279,5.4812320073445635,4.079034805297852,6.61393928527832,0.8263107638888889,0.8263107638888889,0.8263107638888889,0.2142397165298462,0.11694017052650452,0.2656944990158081,0.16848566631077824,0.13930660221094865,0.19744217221226584,3.0739614168802896,1.6097509860992432,3.8651514053344727,0.8263107638888889,0.8263107638888889,0.8263107638888889,0.18272786243502218,0.1407136933036051,0.23389529516226723,3.074445962905884,1.6112046241760254,3.8651514053344727,0.6270076702204508,0.5139664804469274,0.7929824561403509,0.10697945879077286,0.08151549942594719,0.13717848791894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26339744084296596,coarse_plane
d325_t1.43_ox16_oy0_r0,325.0,1.425,16.0,0.0,0,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.2609390417734782,0.16318097710609436,0.36597976088523865,0.5365143949740085,0.4936839206426331,0.5626817627472029,5.695425113042195,3.895674467086792,7.924785614013672,0.8325792100694445,0.8325792100694445,0.8325792100694445,0.23657583196957907,0.1476273238658905,0.31241321563720703,0.17681049619357533,0.14802460387883598,0.20353036033671698,2.6031535069147744,1.4022547006607056,3.569103479385376,0.8325792100694445,0.8325792100694445,0.8325792100694445,0.1930458159866398,0.16396389971643,0.23741433743751186,2.6031535069147744,1.4022547006607056,3.569103479385376,0.675403582539032,0.5800711743772242,0.8314606741573034,0.11261889416007094,0.09547559672247952,0.13847752663029358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26324450164325747,coarse_plane
d300_t1.48_ox8_oy-4_r0,300.0,1.475,8.0,-4.0,0,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.261014848947525,0.18112871050834656,0.3486790657043457,0.5270450990924923,0.48516369391754255,0.5485808241364265,5.513677994410197,3.9134466648101807,6.833150386810303,0.8256108940972222,0.8256108940972222,0.8256108940972222,0.12527261301875114,0.02940625324845314,0.19788122177124023,0.1876648926956164,0.17677869952743538,0.20699018248944942,4.220620473225911,2.4868288040161133,5.874416828155518,0.8256108940972222,0.8256108940972222,0.8256108940972222,0.17847316022974105,0.14837807178102405,0.20971465345716256,4.225379228591919,2.4953300952911377,5.874416828155518,0.5252941754425434,0.37272727272727274,0.658753709198813,0.10774867972408636,0.09262557890986818,0.12470771628994544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2632086939471755,coarse_plane
d325_t1.45_ox12_oy0_r0,325.0,1.45,12.0,0.0,0,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.2579190085331599,0.16627056896686554,0.35740333795547485,0.5405826463139279,0.4905223318164139,0.5687373667469282,5.229002316792806,3.8661160469055176,6.552128314971924,0.8364105902777778,0.8364105902777778,0.8364105902777778,0.2362293004989624,0.1559375673532486,0.3388809859752655,0.18992061014580067,0.16717044130184713,0.22172793068785873,2.62999959786733,1.5401231050491333,3.9011669158935547,0.8364105902777778,0.8364105902777778,0.8364105902777778,0.19212494012802103,0.1428273456008115,0.24517225271197968,2.6309390862782798,1.5429415702819824,3.9011669158935547,0.6642933634899705,0.4982078853046595,0.826530612244898,0.11231353249762921,0.08336302101888136,0.1439334892179787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26318037395450056,coarse_plane
d325_t1.43_ox14_oy-4_r0,325.0,1.425,14.0,-4.0,0,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.26043615241845447,0.17970342934131622,0.34842073917388916,0.5312060686719827,0.48482612341831954,0.5548528386403121,5.618686676025391,4.252727508544922,7.251499176025391,0.8291254340277779,0.8291254340277778,0.8291254340277778,0.1485333852469921,0.05318940058350563,0.20930378139019012,0.19065614995596622,0.18114953543944212,0.20722516141560296,3.912630001703898,2.346733331680298,5.324508190155029,0.8291254340277779,0.8291254340277778,0.8291254340277778,0.19447941873395225,0.1829478600875354,0.21591595031957633,3.9170270760854087,2.3536922931671143,5.324508190155029,0.5586147189860965,0.42120343839541546,0.6796407185628742,0.11837562288708565,0.10993111366245695,0.1283450246817355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2630083067325989,coarse_plane
d300_t1.43_ox14_oy0_r0,300.0,1.425,14.0,0.0,0,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.2603648255268733,0.16726776957511902,0.37043169140815735,0.5305090567034664,0.49725203705395793,0.5578665668971081,5.493548234303792,3.9703197479248047,7.129359245300293,0.827243923611111,0.8272439236111111,0.8272439236111111,0.2190488502383232,0.12261397391557693,0.2721835970878601,0.16822446791827894,0.13853692524614497,0.1972156000455302,2.9968446095784507,1.5636017322540283,3.7394232749938965,0.827243923611111,0.8272439236111111,0.8272439236111111,0.18077622967624696,0.13661910000921346,0.23733990776285524,2.9973143339157104,1.565010905265808,3.7394232749938965,0.6359536511311152,0.519774011299435,0.8027210884353742,0.10540926658461662,0.07864523536165327,0.13925694985710574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2629678004400362,coarse_plane
d325_t1.45_ox16_oy-4_r0,325.0,1.45,16.0,-4.0,0,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.26104313135147095,0.1773798167705536,0.3552646338939667,0.52669569450262,0.4875623257114847,0.5512681633964945,5.670690695444743,4.187711715698242,7.337705135345459,0.8246885850694444,0.8246885850694444,0.8246885850694444,0.12750303683181605,0.026426328346133232,0.2044125497341156,0.17722563523579224,0.15929162926892038,0.20029952943663096,3.7836578687032065,2.3021717071533203,4.9546990394592285,0.8246885850694444,0.8246885850694444,0.8246885850694444,0.18822282994826922,0.1732794527660823,0.20962572149513012,3.7836578687032065,2.3021717071533203,4.9546990394592285,0.5728494256406753,0.4537313432835821,0.7039473684210527,0.11308725240316353,0.10246842709529276,0.12314886983632112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26276491340134694,coarse_plane
d325_t1.45_ox14_oy-4_r0,325.0,1.45,14.0,-4.0,0,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.26114121576150257,0.17907150089740753,0.35075920820236206,0.5297336545508543,0.48648902854724635,0.5528748410192619,5.715030829111735,4.19760274887085,7.16887092590332,0.8274327256944445,0.8274327256944445,0.8274327256944445,0.14042860145370165,0.04189055785536766,0.20974402129650116,0.18795304703612212,0.17474927113513855,0.20996446919625997,3.9635492960611978,2.4298007488250732,5.470803737640381,0.8274327256944445,0.8274327256944445,0.8274327256944445,0.18833617972433733,0.16354605757605467,0.21597048792802273,3.9657020568847656,2.4322965145111084,5.470803737640381,0.5599954385540394,0.41420118343195267,0.6807228915662651,0.11348376718382562,0.10188813680085501,0.1283450246817355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2627545225005918,coarse_plane
